,公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG,ESG_ByPR
745,盛達,通信網路業,3027,43,41,39,67,83,65,65,65,67,33,23,29,53,21,75,47,83,95,93,19,33,83,33,63,87,1,1,1,1,56
746,台灣大,通信網路業,3045,79,83,85,29,99,31,47,23,93,95,21,21,21,25,95,53,97,47,59,63,35,85,25,23,97,1,1,1,1,57
747,訊舟,通信網路業,3047,81,81,71,37,53,69,69,79,59,35,57,61,69,85,73,17,85,49,75,75,37,87,71,85,39,1,1,1,1,64
748,建漢,通信網路業,3062,85,85,81,21,33,71,71,81,95,37,69,49,75,87,97,59,89,21,25,53,79,89,77,83,43,1,1,1,1,66
749,耀登,通信網路業,3138,93,95,93,25,93,73,73,89,97,39,71,93,95,93,99,65,29,51,35,73,39,91,73,93,89,1,1,1,1,74
750,閎暉,通信網路業,3311,23,23,31,93,91,45,49,63,83,41,25,41,51,27,87,67,27,53,43,27,41,21,21,61,83,1,1,1,1,49
751,明泰,通信網路業,3380,45,45,55,49,65,67,67,49,77,83,67,69,45,19,83,63,25,25,21,95,47,47,49,59,81,1,1,1,1,56
752,譁裕,通信網路業,3419,55,55,47,63,59,75,75,91,85,47,73,87,67,91,63,25,51,39,73,99,43,97,61,65,65,1,1,1,1,66
753,智易,通信網路業,3596,99,99,99,17,51,77,77,29,87,85,45,47,29,45,89,49,21,79,97,33,77,29,31,25,95,1,1,1,1,60
754,圓展,通信網路業,3669,63,67,63,53,41,79,79,71,27,87,75,67,57,97,91,93,31,91,91,51,45,65,89,57,19,1,1,1,1,66
755,海華,通信網路業,3694,83,89,73,31,29,81,81,27,23,45,41,89,35,43,79,91,49,59,49,35,19,35,37,79,27,1,1,1,1,53
756,合勤控,通信網路業,3704,91,93,87,33,79,83,83,83,57,79,77,97,99,73,81,45,67,61,61,39,89,99,75,45,37,1,1,1,1,73
757,遠傳,通信網路業,4904,59,61,65,47,85,19,29,25,99,93,29,19,19,35,35,27,53,63,71,57,57,19,19,41,91,1,1,1,1,49
758,正文,通信網路業,4906,57,59,61,51,31,33,19,47,89,51,39,43,27,37,85,41,79,65,63,71,73,53,51,49,99,1,1,1,1,55
759,眾達-KY,通信網路業,4977,33,31,37,81,67,85,85,73,43,55,79,71,61,95,59,89,77,97,85,67,71,79,85,69,23,1,1,1,1,68
760,中磊,通信網路業,5388,47,51,57,77,49,37,39,41,37,81,51,77,47,31,67,87,75,67,33,91,69,43,41,33,35,1,1,1,1,55
761,富爾特,通信網路業,6136,61,69,51,57,95,87,87,99,61,59,81,63,93,89,25,85,73,69,47,37,67,75,83,97,63,1,1,1,1,71
762,友勁,通信網路業,6142,25,27,19,99,69,49,41,55,41,61,83,85,43,59,53,81,71,85,95,89,81,59,53,55,55,1,1,1,1,61
763,百一,通信網路業,6152,69,73,79,39,25,89,89,87,63,63,85,95,91,83,21,79,99,87,79,85,63,73,97,99,79,1,1,1,1,76
764,居易,通信網路業,6216,87,87,69,41,45,91,91,85,65,65,87,53,83,81,19,35,69,57,57,23,61,81,93,81,41,1,1,1,1,66
765,啟碁,通信網路業,6285,49,49,67,59,61,23,33,19,47,99,89,33,25,39,61,33,87,77,55,59,65,23,23,21,49,1,1,1,1,50
766,瑞祺電通,通信網路業,6416,35,33,35,79,75,51,51,97,55,67,91,65,79,79,23,77,65,75,51,83,51,69,99,95,77,1,1,1,1,66
767,統新,通信網路業,6426,29,29,29,91,23,93,93,57,49,69,93,83,55,61,39,75,63,73,41,49,53,61,63,75,67,1,1,1,1,61
768,光聖,通信網路業,6442,31,35,33,85,87,95,95,69,31,75,95,73,59,65,29,73,61,19,23,79,55,93,67,71,47,1,1,1,1,62
769,鋐寶科技,通信網路業,6674,71,77,59,55,55,97,97,39,25,57,49,91,81,29,71,71,59,71,39,25,93,33,43,35,33,1,1,1,1,58
770,詠業,通信網路業,6792,51,57,49,69,37,25,23,61,33,73,97,23,97,99,37,69,57,81,81,77,59,31,55,47,53,1,1,1,1,58
771,台通,通信網路業,8011,19,19,25,87,81,27,17,51,51,53,33,35,85,49,45,95,55,17,17,41,87,41,57,53,61,1,1,1,1,48
772,華冠,通信網路業,8101,53,53,45,73,39,47,31,53,53,21,35,37,87,51,47,55,19,99,99,21,17,39,59,51,59,1,1,1,1,50
773,中環,光電業,2323,0,0,0,73,57,5,0,0,67,1,19,0,0,7,73,11,89,0,0,0,73,49,37,45,47,1,1,1,1,26
774,錸德,光電業,2349,0,3,0,67,0,13,7,33,89,1,31,63,17,53,79,47,31,7,0,79,33,19,57,51,35,1,1,1,1,33
775,佳能,光電業,2374,73,71,77,0,47,67,51,75,63,23,59,65,95,77,63,9,27,49,53,57,19,71,75,71,61,1,1,1,1,56
776,億光,光電業,2393,33,35,39,51,81,7,1,93,59,79,61,31,9,75,1,9,93,47,51,19,37,31,23,29,11,1,1,1,1,40
777,國碩,光電業,2406,0,1,1,49,67,63,59,49,83,1,37,89,71,65,83,45,25,23,23,7,49,61,27,37,87,1,1,1,1,44
778,友達,光電業,2409,87,87,97,0,65,27,41,0,73,91,49,0,0,0,71,33,97,9,1,41,3,0,0,0,75,1,1,1,1,38
779,鼎元,光電業,2426,7,5,21,47,79,7,5,0,0,1,15,0,33,55,0,35,23,13,27,0,5,5,43,25,3,1,1,1,1,18
780,銘旺科,光電業,2429,0,0,0,99,0,41,0,97,79,1,65,55,31,0,15,37,0,53,49,35,85,79,61,61,25,1,1,1,1,39
781,翔耀,光電業,2438,0,0,0,91,93,57,57,77,87,1,39,77,5,69,77,59,21,43,25,69,83,57,47,67,53,1,1,1,1,50
782,冠西電,光電業,2466,0,0,0,97,75,33,0,73,93,13,69,21,75,83,81,9,19,3,7,15,77,69,93,73,91,1,1,1,1,47
783,一詮,光電業,2486,21,25,25,43,21,0,0,11,81,45,0,47,21,45,0,43,17,51,45,0,71,13,35,31,89,1,1,1,1,31
784,瑞軒,光電業,2489,93,93,99,0,91,51,55,25,41,19,0,27,77,35,41,0,95,1,9,17,11,47,0,0,0,1,1,1,1,37
785,吉祥全,光電業,2491,25,29,0,81,5,71,53,89,47,15,55,71,27,85,17,49,15,0,0,97,1,81,91,91,57,1,1,1,1,46
786,大立光,光電業,3008,57,63,81,0,9,0,19,0,0,97,13,0,13,17,9,51,1,45,47,1,91,55,1,5,29,1,1,1,1,28
787,亞光,光電業,3019,65,67,69,5,13,75,49,35,25,11,0,59,51,71,59,53,13,25,21,81,61,21,53,57,37,1,1,1,1,43
788,憶聲,光電業,3024,61,59,51,3,95,73,47,83,51,9,81,37,91,0,65,1,11,0,0,21,65,87,95,93,27,1,1,1,1,48
789,佰鴻,光電業,3031,79,79,45,7,85,45,0,13,0,7,0,49,23,39,0,57,0,0,0,85,13,89,25,35,0,1,1,1,1,31
790,全台,光電業,3038,0,0,0,77,23,29,25,9,1,5,51,73,43,23,93,9,5,0,0,0,89,51,33,41,0,1,1,1,1,27
791,精金,光電業,3049,69,57,65,1,43,81,65,0,75,3,11,0,0,15,69,39,7,19,15,5,9,7,7,11,67,1,1,1,1,30
792,鈺德,光電業,3050,0,0,0,61,89,83,67,59,13,1,87,69,59,81,0,63,29,0,0,91,7,27,73,39,0,1,1,1,1,40
793,力特,光電業,3051,0,0,0,79,0,3,0,1,0,1,9,99,25,11,7,3,3,0,0,0,95,93,19,23,7,1,1,1,1,19
794,華晶科,光電業,3059,97,97,91,0,31,49,21,99,45,1,91,83,85,87,61,81,3,0,0,95,79,95,71,85,51,1,1,1,1,60
795,正達,光電業,3149,5,9,7,59,0,87,95,17,0,17,0,87,15,43,0,93,3,57,57,0,93,97,13,21,0,1,1,1,1,35
796,奇偶,光電業,3356,53,49,67,0,61,89,63,65,0,1,0,81,61,0,0,91,3,5,0,75,63,83,83,79,19,1,1,1,1,44
797,玉晶光,光電業,3406,55,53,53,19,7,0,91,55,55,1,97,85,49,59,0,97,0,59,59,55,1,73,81,75,0,1,1,1,1,47
798,榮創,光電業,3437,3,0,5,65,71,9,13,45,71,1,43,33,55,63,85,89,3,97,97,0,1,53,69,59,83,1,1,1,1,45
799,晶睿,光電業,3454,43,43,61,15,69,35,29,71,37,67,53,75,87,89,49,9,3,17,41,93,1,91,89,87,65,1,1,1,1,53
800,群創,光電業,3481,71,73,79,11,19,0,33,0,0,71,35,0,0,0,99,87,3,95,95,29,1,0,0,0,85,1,1,1,1,35
801,揚明光,光電業,3504,15,15,27,45,29,1,0,39,69,75,0,97,39,51,67,85,3,0,0,89,1,17,55,69,31,1,1,1,1,37
802,晶彩科,光電業,3535,35,31,47,9,0,25,0,79,43,1,95,17,93,91,57,9,3,93,93,0,1,85,85,81,1,1,1,1,1,43
803,州巧,光電業,3543,13,13,17,69,3,0,0,53,0,1,0,25,3,0,19,9,3,91,91,43,1,0,11,77,13,1,1,1,1,22
804,牧德,光電業,3563,81,77,83,0,0,77,85,37,23,83,0,93,97,47,39,9,9,89,89,83,1,15,59,95,33,1,1,1,1,52
805,聯合再生,光電業,3576,11,7,9,95,51,0,3,0,0,81,17,39,0,19,3,0,33,99,99,0,75,0,5,1,0,1,1,1,1,26
806,艾笛森,光電業,3591,23,23,0,85,87,43,11,69,19,87,63,13,79,95,25,27,57,0,3,49,1,67,97,97,63,1,1,1,1,47
807,洋華,光電業,3622,47,55,43,31,41,95,83,85,53,1,57,95,89,97,97,9,35,0,5,77,1,63,87,83,59,1,1,1,1,56
808,TPK-KY,光電業,3673,37,37,37,25,55,0,43,0,85,89,0,0,0,0,89,31,67,85,85,11,1,9,0,0,93,1,1,1,1,35
809,富采,光電業,3714,99,99,55,17,53,79,81,91,49,93,99,53,29,0,0,9,99,83,83,73,1,39,39,89,55,1,1,1,1,59
810,太極,光電業,4934,83,85,59,0,55,55,79,41,5,21,1,29,69,61,23,75,69,33,11,3,1,23,15,15,0,1,1,1,1,36
811,茂林-KY,光電業,4935,75,75,41,27,73,61,77,31,9,85,5,0,35,27,29,73,71,35,19,31,15,29,17,17,0,1,1,1,1,38
812,嘉彰,光電業,4942,45,45,31,63,59,85,75,57,3,41,89,51,83,99,31,71,73,81,81,71,17,77,9,13,0,1,1,1,1,54
813,光鋐,光電業,4956,0,0,3,71,57,99,73,23,0,59,0,41,19,49,0,9,79,79,79,0,67,3,49,27,0,1,1,1,1,35
814,誠美材,光電業,4960,27,19,33,33,11,0,0,0,11,77,29,0,11,5,27,9,77,77,77,47,35,0,0,0,17,1,1,1,1,25
815,佳凌,光電業,4976,0,0,0,83,37,19,17,5,21,47,33,0,37,25,37,9,81,39,31,67,57,0,3,3,45,1,1,1,1,28
816,達興材料,光電業,5234,89,89,95,0,45,53,71,29,7,57,0,19,67,29,21,9,83,75,75,65,55,0,31,19,5,1,1,1,1,44
817,乙盛-KY,光電業,5243,91,91,93,0,33,39,37,47,15,55,3,0,73,13,35,61,85,73,73,63,53,25,63,33,41,1,1,1,1,48
818,弘凱,光電業,5244,95,95,87,0,0,65,69,0,27,0,27,7,0,0,45,95,87,71,71,61,51,11,0,0,39,1,1,1,1,40
819,慧友,光電業,5484,1,0,15,55,63,69,93,87,35,53,85,35,99,93,47,67,65,11,17,25,81,75,99,99,95,1,1,1,1,59
820,彩晶,光電業,6116,77,81,85,0,15,0,9,81,77,73,67,0,0,0,5,69,75,0,0,33,47,0,0,0,21,1,1,1,1,33
821,達運,光電業,6120,67,61,57,23,27,23,23,95,61,51,93,15,0,57,0,77,61,41,13,59,45,35,0,0,9,1,1,1,1,40
822,華興,光電業,6164,9,11,0,57,39,91,87,27,0,49,77,11,0,3,55,13,59,37,35,0,43,0,29,7,81,1,1,1,1,33
823,宏齊,光電業,6168,31,33,35,29,77,21,45,51,95,43,41,79,53,31,91,65,63,69,69,27,39,59,65,63,99,1,1,1,1,55
824,瑞儀,光電業,6176,85,83,89,0,55,0,0,0,99,95,0,3,0,0,75,7,91,31,43,53,21,37,0,0,77,1,1,1,1,38
825,今國光,光電業,6209,0,0,0,89,35,0,0,21,0,39,0,43,41,41,0,25,0,29,29,0,87,45,45,47,15,1,1,1,1,25
826,天瀚,光電業,6225,41,39,73,0,83,93,89,0,31,37,23,9,0,0,53,99,0,0,0,0,97,1,0,0,49,1,1,1,1,33
827,光鼎,光電業,6226,63,65,49,21,99,59,97,0,29,35,25,5,0,1,0,15,55,27,37,13,99,0,0,0,79,1,1,1,1,35
828,台表科,光電業,6278,39,41,11,75,89,97,61,43,65,33,45,57,63,67,87,5,53,0,0,0,69,43,79,65,73,1,1,1,1,50
829,悅城,光電業,6405,0,0,13,41,57,11,0,15,0,31,0,67,47,37,11,83,51,67,67,37,29,0,21,0,23,1,1,1,1,28
830,元晶,光電業,6443,0,0,0,87,25,0,0,7,0,29,83,0,7,9,0,29,49,65,65,9,25,0,0,9,0,1,1,1,1,20
831,GIS-KY,光電業,6456,49,47,63,0,17,0,35,0,17,69,79,1,0,0,33,55,47,63,63,23,23,0,0,0,71,1,1,1,1,30
832,安集,光電業,6477,0,0,0,93,97,7,39,67,91,27,75,23,81,0,51,21,45,21,39,39,41,65,41,49,0,1,1,1,1,40
833,中揚光,光電業,6668,17,21,23,37,43,37,15,61,39,25,73,61,65,73,0,41,43,61,61,87,59,33,67,43,0,1,1,1,1,43
834,惠特,光電業,6706,59,69,71,35,49,47,31,63,97,65,71,91,57,79,95,19,41,15,33,51,27,99,51,53,97,1,1,1,1,59
835,錸寶,光電業,8104,29,27,19,53,1,15,0,19,0,63,47,45,45,33,0,17,39,0,0,45,31,41,77,55,43,1,1,1,1,30
836,凌巨,光電業,8105,19,17,29,39,55,31,27,0,33,61,21,0,0,0,43,79,37,87,87,0,1,0,0,0,69,1,1,1,1,29
837,明基材,光電業,8215,51,51,75,13,63,17,99,3,57,99,7,0,1,21,13,23,3,55,55,99,1,0,0,0,0,1,1,1,1,32
838,聯強,電子通路業,2347,29,34,54,54,94,19,19,19,4,89,99,14,29,9,19,94,84,59,49,39,89,99,9,19,14,1,1,1,1,46
839,精技,電子通路業,2414,19,19,19,84,44,24,24,59,54,24,54,84,54,54,59,29,79,34,64,79,14,19,64,99,34,1,1,1,1,48
840,燦坤,電子通路業,2430,4,4,9,94,64,4,4,49,69,54,59,29,64,94,79,49,14,39,39,54,19,24,24,64,44,1,1,1,1,42
841,華立,電子通路業,3010,74,74,84,34,29,29,29,79,59,69,4,19,39,49,4,39,9,44,59,99,94,29,94,89,59,1,1,1,1,52
842,增你強,電子通路業,3028,24,24,29,64,69,14,14,39,84,39,64,79,74,89,84,14,19,84,89,94,24,34,49,49,69,1,1,1,1,53
843,威健,電子通路業,3033,54,59,69,19,24,34,34,64,44,44,49,64,89,44,54,54,24,49,44,59,29,39,59,54,49,1,1,1,1,48
844,文曄,電子通路業,3036,69,69,74,44,59,44,44,24,34,99,74,49,44,74,49,59,29,9,9,69,34,44,19,24,74,1,1,1,1,49
845,益登,電子通路業,3048,49,49,64,39,99,49,49,89,94,34,34,74,79,39,89,19,34,54,69,49,39,49,74,79,79,1,1,1,1,59
846,蔚華科,電子通路業,3055,84,89,59,29,14,39,39,29,39,29,79,94,34,99,29,69,39,4,4,9,44,14,54,34,54,1,1,1,1,44
847,全科,電子通路業,3209,39,39,39,59,19,99,99,94,19,74,9,44,94,59,34,64,44,99,99,84,49,54,79,39,19,1,1,1,1,58
848,弘憶股,電子通路業,3312,44,44,24,79,39,64,64,69,29,79,84,54,84,84,44,99,4,64,29,24,54,64,44,44,29,1,1,1,1,54
849,安馳,電子通路業,3528,64,64,44,49,74,69,69,44,24,19,29,59,59,79,39,79,54,79,79,74,59,69,39,29,24,1,1,1,1,55
850,大聯大,電子通路業,3702,94,94,94,4,84,74,74,9,14,94,89,34,24,4,64,9,89,69,74,34,64,74,14,9,4,1,1,1,1,52
851,崇越,電子通路業,5434,79,79,89,24,49,79,79,99,99,64,24,39,49,19,99,34,59,19,24,64,99,79,84,59,89,1,1,1,1,63
852,豐藝,電子通路業,6189,59,54,49,69,9,84,84,84,64,14,19,4,4,34,74,84,64,14,19,44,69,84,99,94,39,1,1,1,1,53
853,全國電,電子通路業,6281,9,9,14,89,54,9,9,14,9,59,14,24,14,14,24,4,69,89,84,19,74,89,29,14,9,1,1,1,1,34
854,展碁國際,電子通路業,6776,34,29,34,74,89,89,89,34,49,84,94,69,69,64,69,89,94,74,54,29,79,94,34,74,84,1,1,1,1,67
855,長華*,電子通路業,8070,99,99,99,9,79,94,94,4,89,9,39,9,9,69,94,24,74,94,94,14,84,4,4,4,64,1,1,1,1,54
856,陞泰,電子通路業,8072,14,14,4,99,99,59,59,54,74,4,44,89,19,24,14,74,99,24,14,89,9,59,89,84,94,1,1,1,1,52
857,至上,電子通路業,8112,89,84,79,14,34,54,54,74,79,49,69,99,99,29,9,44,49,29,34,4,4,9,69,69,99,1,1,1,1,53
858,三商電,資訊服務業,2427,27,27,27,81,27,99,99,72,81,36,99,63,99,90,90,90,18,99,99,45,81,99,9,18,72,1,1,1,1,66
859,凌群,資訊服務業,2453,54,54,36,54,36,36,27,27,90,27,90,45,36,81,99,81,99,45,18,99,99,90,90,36,90,1,1,1,1,62
860,華經,資訊服務業,2468,18,18,9,99,72,18,9,81,54,18,81,99,90,99,54,72,90,9,9,90,90,81,81,45,54,1,1,1,1,58
861,資通,資訊服務業,2471,81,81,90,18,54,90,90,36,27,63,72,90,54,27,45,63,9,81,72,9,72,72,72,99,45,1,1,1,1,60
862,敦陽科,資訊服務業,2480,63,63,63,36,63,81,81,90,45,99,63,27,81,72,36,27,81,72,81,27,63,63,99,63,27,1,1,1,1,63
863,零壹,資訊服務業,3029,90,90,72,45,99,72,72,63,63,54,54,54,63,63,63,45,72,90,90,54,54,54,63,90,63,1,1,1,1,68
864,傳奇,資訊服務業,4994,9,9,18,90,90,63,63,18,36,45,45,36,18,18,18,99,63,63,45,36,45,45,54,27,36,1,1,1,1,44
865,訊連,資訊服務業,5203,99,99,99,9,18,54,54,45,9,90,36,81,72,54,27,54,54,54,63,81,36,36,45,72,18,1,1,1,1,54
866,邁達特,資訊服務業,6112,45,45,54,63,81,27,18,54,18,81,27,72,45,45,9,36,45,36,27,72,27,27,36,54,9,1,1,1,1,42
867,關貿,資訊服務業,6183,72,72,81,27,9,45,36,99,99,9,18,9,27,36,81,9,36,18,36,18,18,18,27,81,99,1,1,1,1,43
868,精誠,資訊服務業,6214,36,36,45,72,45,9,45,9,72,72,9,18,9,9,72,18,27,27,54,63,9,9,18,9,81,1,1,1,1,35
869,益航,貿易百貨,2601,93,93,99,0,21,99,99,93,39,87,93,69,15,69,39,93,93,99,99,33,69,99,99,93,0,1,1,1,1,71
870,欣欣,貿易百貨,2901,69,69,63,27,63,93,93,15,27,39,15,45,27,57,27,21,3,3,9,63,81,9,9,99,15,1,1,1,1,42
871,遠百,貿易百貨,2903,75,81,75,21,15,87,87,3,57,3,0,15,9,27,57,45,15,3,3,75,9,15,15,15,51,1,1,1,1,34
872,三商,貿易百貨,2905,99,99,81,15,75,27,21,87,33,9,99,93,93,63,33,27,21,87,87,45,15,21,21,51,21,1,1,1,1,53
873,高林,貿易百貨,2906,81,75,57,39,87,81,81,9,75,15,21,21,21,15,75,9,27,51,0,51,21,27,27,33,69,1,1,1,1,43
874,特力,貿易百貨,2908,87,87,87,9,33,21,27,99,99,21,27,99,57,51,99,51,99,33,15,87,27,33,33,45,99,1,1,1,1,57
875,統領,貿易百貨,2910,45,45,51,33,3,75,75,27,69,27,33,27,45,39,69,15,33,45,39,69,99,39,39,27,63,1,1,1,1,45
876,麗嬰房,貿易百貨,2911,15,27,21,63,69,69,69,63,81,33,39,75,39,33,81,63,39,15,21,81,33,45,45,81,27,1,1,1,1,49
877,統一超,貿易百貨,2912,63,63,93,3,93,9,15,0,93,99,45,0,0,0,93,0,45,9,45,99,39,51,51,0,75,1,1,1,1,43
878,農林,貿易百貨,2913,57,57,69,45,51,15,3,21,63,45,51,33,33,9,63,3,51,39,51,3,75,57,57,39,57,1,1,1,1,42
879,潤泰全,貿易百貨,2915,51,51,45,75,45,57,51,75,45,81,57,81,99,81,45,39,0,63,69,9,45,63,63,69,9,1,1,1,1,55
880,淘帝-KY,貿易百貨,2929,39,39,33,69,9,51,45,81,87,51,63,87,87,3,87,99,87,81,81,93,87,69,69,21,81,1,1,1,1,64
881,三商家購,貿易百貨,2945,0,0,0,99,57,3,9,33,51,57,69,57,63,45,51,33,57,93,93,27,93,75,75,75,45,1,1,1,1,50
882,日成-KY,貿易百貨,4807,33,33,15,93,39,39,33,69,9,93,75,9,3,21,9,75,63,69,63,15,51,81,81,9,87,1,1,1,1,47
883,台南-KY,貿易百貨,5906,9,9,9,87,27,33,39,45,3,63,81,3,75,87,3,81,69,27,33,21,57,87,87,3,93,1,1,1,1,45
884,大洋-KY,貿易百貨,5907,3,3,3,81,81,45,57,51,0,69,87,63,81,93,0,87,75,21,27,39,63,93,93,87,3,1,1,1,1,52
885,金麗-KY,貿易百貨,8429,21,21,27,57,0,63,63,57,21,75,9,39,69,75,21,69,81,75,75,0,3,3,3,63,33,1,1,1,1,41
886,阿瘦,貿易百貨,8443,27,15,39,51,99,15,0,39,15,0,3,51,51,99,15,57,9,57,57,57,0,0,0,57,39,1,1,1,1,34
887,山隆,油電燃氣業,2616,27,27,27,87,51,99,99,27,39,63,99,27,27,99,63,99,87,75,27,15,99,99,99,27,63,1,1,1,1,62
888,台塑化,油電燃氣業,6505,87,99,99,15,39,27,27,15,15,99,87,15,15,87,51,51,75,99,99,63,39,87,87,15,51,1,1,1,1,58
889,台汽電,油電燃氣業,8926,99,87,75,39,63,87,87,39,87,87,75,39,51,75,99,63,63,87,87,75,27,75,75,39,87,1,1,1,1,71
890,大台北,油電燃氣業,9908,75,75,63,51,27,75,75,63,75,51,63,87,63,63,75,39,51,63,63,51,51,63,63,63,75,1,1,1,1,63
891,欣天然,油電燃氣業,9918,63,63,51,63,75,63,63,99,27,75,51,75,99,51,15,15,99,15,75,39,63,51,51,99,15,1,1,1,1,58
892,新海,油電燃氣業,9926,51,51,87,27,87,51,51,87,63,39,39,99,87,39,39,27,39,51,51,27,87,39,39,87,39,1,1,1,1,55
893,欣高,油電燃氣業,9931,39,39,39,75,15,39,39,75,51,27,27,63,75,27,27,87,27,39,39,99,75,27,27,75,27,1,1,1,1,47
894,全國,油電燃氣業,9937,15,15,15,99,99,27,15,51,99,15,15,51,39,15,87,75,15,27,15,87,15,15,15,51,99,1,1,1,1,43
895,萬企,觀光餐旅,2701,63,57,39,51,99,99,99,39,87,45,99,9,63,93,93,99,87,99,69,99,3,99,93,9,87,1,1,1,1,71
896,華園,觀光餐旅,2702,27,39,33,93,99,81,81,99,21,39,15,87,99,21,3,51,39,27,15,9,87,15,27,99,3,1,1,1,1,48
897,國賓,觀光餐旅,2704,93,93,81,33,75,27,15,33,81,9,21,27,39,27,75,3,9,9,33,3,99,21,63,81,99,1,1,1,1,46
898,六福,觀光餐旅,2705,33,33,45,57,57,21,63,21,75,15,27,45,51,99,81,57,99,33,21,39,69,27,45,69,81,1,1,1,1,51
899,第一店,觀光餐旅,2706,57,63,21,63,33,87,87,93,33,21,33,15,93,33,15,93,15,63,27,57,9,33,81,15,15,1,1,1,1,46
900,晶華,觀光餐旅,2707,81,81,93,15,87,51,45,45,57,27,39,99,33,39,51,9,21,21,39,27,81,39,57,57,63,1,1,1,1,50
901,遠雄來,觀光餐旅,2712,45,45,51,69,27,63,75,75,99,33,45,3,75,45,99,69,27,75,93,93,63,45,15,3,93,1,1,1,1,57
902,夏都,觀光餐旅,2722,21,21,15,99,63,57,21,69,63,75,9,93,69,15,45,39,33,57,63,15,57,9,99,87,45,1,1,1,1,50
903,美食-KY,觀光餐旅,2723,51,51,75,21,39,3,27,9,15,99,51,33,9,51,33,63,45,69,87,63,93,51,21,27,33,1,1,1,1,45
904,王品,觀光餐旅,2727,15,15,87,9,51,15,51,3,3,93,63,63,3,3,21,81,81,81,75,45,45,63,75,21,21,1,1,1,1,43
905,雄獅,觀光餐旅,2731,39,27,27,75,21,75,69,87,27,51,69,57,87,63,9,87,51,87,81,69,39,69,69,93,9,1,1,1,1,57
906,寒舍,觀光餐旅,2739,69,69,69,39,69,9,3,27,93,57,75,21,27,69,87,33,57,15,9,21,33,75,39,45,75,1,1,1,1,47
907,雲品,觀光餐旅,2748,75,75,57,27,81,33,9,51,39,81,81,51,57,75,69,27,63,3,3,75,27,81,51,75,69,1,1,1,1,53
908,八方雲集,觀光餐旅,2753,99,99,99,3,45,39,39,81,69,63,87,75,81,81,63,21,93,45,57,51,21,87,3,39,39,1,1,1,1,59
909,鳳凰,觀光餐旅,5706,3,3,3,81,99,93,93,15,9,87,93,69,15,87,27,15,69,93,99,81,15,93,87,33,27,1,1,1,1,56
910,新天地,觀光餐旅,8940,87,87,63,45,93,69,33,57,45,69,57,39,45,57,57,75,75,51,51,87,51,57,9,63,57,1,1,1,1,59
911,好樂迪,觀光餐旅,9943,9,9,9,87,15,45,57,63,51,3,3,81,21,9,39,45,3,39,45,33,75,3,33,51,51,1,1,1,1,35
912,彰銀,金融保險業,2801,63,57,51,15,39,84,78,39,9,75,15,24,42,30,21,69,42,72,66,39,75,99,3,54,45,1,1,1,1,48
913,京城銀,金融保險業,2809,9,9,3,90,69,63,51,66,72,78,48,78,63,90,93,96,36,96,96,27,6,45,99,81,3,1,1,1,1,59
914,台中銀,金融保險業,2812,30,30,21,69,27,24,27,72,36,54,45,54,69,78,24,39,66,30,42,69,9,42,90,42,18,1,1,1,1,44
915,旺旺保,金融保險業,2816,12,12,15,87,42,48,12,78,0,6,36,57,90,51,3,84,3,63,63,51,12,39,87,48,21,1,1,1,1,41
916,華票,金融保險業,2820,93,90,90,3,9,93,90,93,90,12,39,63,93,69,87,45,6,33,39,78,15,36,84,99,99,1,1,1,1,62
917,台產,金融保險業,2832,6,6,12,99,3,54,30,54,78,36,30,84,72,93,6,57,9,12,9,48,18,33,63,84,12,1,1,1,1,40
918,臺企銀,金融保險業,2834,45,45,36,51,84,57,69,48,24,51,12,39,45,45,33,15,90,36,60,60,21,30,57,78,84,1,1,1,1,49
919,高雄銀,金融保險業,2836,51,48,33,45,90,45,0,87,84,30,96,72,66,63,81,30,12,87,87,3,24,24,81,93,51,1,1,1,1,55
920,聯邦銀,金融保險業,2838,0,0,0,96,63,60,6,51,21,27,27,87,87,87,42,66,15,39,27,66,27,3,48,45,66,1,1,1,1,42
921,遠東銀,金融保險業,2845,42,39,27,54,36,78,84,57,18,48,90,81,84,84,18,48,18,21,15,18,30,21,54,39,33,1,1,1,1,45
922,安泰銀,金融保險業,2849,18,18,9,81,99,27,9,63,57,15,51,99,57,54,69,60,21,24,18,81,33,18,96,75,6,1,1,1,1,46
923,新產,金融保險業,2850,33,36,24,72,15,87,87,33,60,21,78,18,0,6,0,51,24,75,72,33,36,15,27,69,30,1,1,1,1,40
924,中再保,金融保險業,2851,84,84,96,0,60,69,3,90,87,18,54,69,99,60,75,72,27,42,24,90,39,12,78,90,57,1,1,1,1,59
