,公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG,ESG_ByPR
623,旺宏,半導體業,2337,66.0,67.0,68.0,59.0,82.0,43,49.0,28.0,30.0,70,68.0,21.0,27.0,30.0,91.0,18,81,39,49.0,45.0,41.0,23.0,27.0,24.0,28.0,1,1,1,1,47
624,光罩,半導體業,2338,43.0,43.0,45.0,72.0,29.0,37,23.0,50.0,82.0,44,67.0,54.0,51.0,26.0,52.0,70,47,27,32.0,44.0,42.0,44.0,56.0,55.0,84.0,1,1,1,1,49
625,台亞,半導體業,2340,38.0,39.0,34.0,81.0,76.0,69,68.0,93.0,21.0,40,30.0,36.0,42.0,48.0,31.0,71,46,80,74.0,76.0,43.0,34.0,43.0,42.0,34.0,1,1,1,1,52
626,茂矽,半導體業,2342,40.0,38.0,42.0,74.0,75.0,26,38.0,38.0,31.0,42,52.0,20.0,39.0,42.0,23.0,62,45,53,52.0,75.0,44.0,37.0,49.0,44.0,45.0,1,1,1,1,45
627,華邦電,半導體業,2344,75.0,76.0,75.0,44.0,28.0,38,47.0,23.0,89.0,52,66.0,25.0,25.0,28.0,90.0,21,76,38,40.0,68.0,45.0,25.0,26.0,25.0,59.0,1,1,1,1,48
628,順德,半導體業,2351,28.0,28.0,28.0,88.0,42.0,35,34.0,30.0,88.0,92,47.0,38.0,43.0,40.0,94.0,51,75,78,77.0,43.0,46.0,29.0,39.0,34.0,90.0,1,1,1,1,53
629,矽統,半導體業,2363,52.0,54.0,52.0,61.0,68.0,66,64.0,59.0,45.0,39,24.0,66.0,67.0,80.0,83.0,52,44,23,24.0,32.0,47.0,69.0,67.0,62.0,47.0,1,1,1,1,54
630,菱生,半導體業,2369,19.0,19.0,21.0,96.0,60.0,63,63.0,36.0,85.0,38,54.0,40.0,36.0,41.0,24.0,53,43,76,79.0,73.0,48.0,47.0,35.0,38.0,29.0,1,1,1,1,49
631,瑞昱,半導體業,2379,96.0,96.0,96.0,22.0,39.0,64,62.0,55.0,49.0,66,65.0,45.0,44.0,63.0,68.0,27,42,41,65.0,80.0,98.0,52.0,75.0,69.0,20.0,1,1,1,1,60
632,威盛,半導體業,2388,64.0,62.0,64.0,52.0,67.0,39,25.0,61.0,60.0,35,26.0,94.0,77.0,97.0,76.0,77,41,51,48.0,72.0,49.0,75.0,79.0,67.0,65.0,1,1,1,1,61
633,凌陽,半導體業,2401,58.0,56.0,62.0,56.0,77.0,62,60.0,56.0,50.0,61,63.0,92.0,59.0,82.0,56.0,78,79,74,81.0,58.0,50.0,70.0,66.0,57.0,36.0,1,1,1,1,64
634,南亞科,半導體業,2408,57.0,57.0,61.0,57.0,88.0,61,59.0,24.0,53.0,97,38.0,24.0,23.0,25.0,62.0,20,80,37,41.0,26.0,51.0,21.0,23.0,21.0,52.0,1,1,1,1,46
635,統懋,半導體業,2434,21.0,21.0,20.0,98.0,30.0,60,58.0,65.0,20.0,34,18.0,67.0,68.0,81.0,82.0,96,18,18,18.0,19.0,52.0,99.0,81.0,79.0,30.0,1,1,1,1,50
636,偉詮電,半導體業,2436,47.0,47.0,49.0,67.0,52.0,46,33.0,98.0,99.0,47,60.0,73.0,73.0,73.0,57.0,26,40,40,64.0,81.0,53.0,98.0,95.0,89.0,81.0,1,1,1,1,64
637,超豐,半導體業,2441,29.0,29.0,33.0,86.0,93.0,36,43.0,35.0,29.0,46,48.0,42.0,31.0,35.0,32.0,44,39,85,84.0,22.0,95.0,35.0,30.0,32.0,38.0,1,1,1,1,46
638,京元電子,半導體業,2449,33.0,32.0,38.0,79.0,87.0,23,37.0,25.0,19.0,93,59.0,29.0,22.0,33.0,18.0,43,38,86,85.0,82.0,93.0,38.0,28.0,28.0,21.0,1,1,1,1,47
639,創見,半導體業,2451,30.0,30.0,29.0,89.0,54.0,56,54.0,57.0,59.0,32,61.0,77.0,58.0,87.0,63.0,40,37,34,34.0,25.0,38.0,71.0,65.0,52.0,56.0,1,1,1,1,52
640,聯發科,半導體業,2454,97.0,97.0,99.0,18.0,32.0,55,53.0,40.0,37.0,71,62.0,30.0,34.0,43.0,36.0,60,36,83,83.0,83.0,36.0,30.0,50.0,51.0,57.0,1,1,1,1,55
641,義隆,半導體業,2458,65.0,65.0,69.0,45.0,55.0,54,74.0,62.0,40.0,72,23.0,57.0,66.0,67.0,93.0,39,83,89,88.0,52.0,19.0,67.0,73.0,61.0,42.0,1,1,1,1,61
642,強茂,半導體業,2481,31.0,31.0,31.0,91.0,91.0,22,22.0,46.0,38.0,86,39.0,41.0,45.0,88.0,43.0,89,35,90,89.0,33.0,35.0,42.0,48.0,48.0,48.0,1,1,1,1,52
643,晶豪科,半導體業,3006,82.0,82.0,89.0,23.0,71.0,65,75.0,60.0,69.0,50,25.0,72.0,60.0,83.0,70.0,36,93,91,90.0,67.0,20.0,73.0,77.0,74.0,77.0,1,1,1,1,67
644,聯陽,半導體業,3014,73.0,74.0,77.0,32.0,46.0,75,77.0,69.0,56.0,49,20.0,44.0,74.0,85.0,60.0,82,34,33,29.0,99.0,21.0,60.0,76.0,72.0,63.0,1,1,1,1,59
645,嘉晶,半導體業,3016,44.0,44.0,47.0,69.0,80.0,77,98.0,39.0,24.0,26,57.0,48.0,38.0,60.0,30.0,35,33,55,55.0,40.0,88.0,57.0,51.0,53.0,76.0,1,1,1,1,53
646,聯詠,半導體業,3034,95.0,95.0,97.0,21.0,37.0,98,97.0,52.0,73.0,75,41.0,49.0,49.0,23.0,73.0,61,32,52,50.0,94.0,22.0,91.0,45.0,47.0,66.0,1,1,1,1,61
647,智原,半導體業,3035,87.0,87.0,88.0,29.0,66.0,97,96.0,63.0,64.0,84,40.0,60.0,62.0,77.0,65.0,34,31,32,35.0,93.0,23.0,63.0,71.0,71.0,70.0,1,1,1,1,64
648,揚智,半導體業,3041,71.0,68.0,71.0,41.0,46.0,96,95.0,90.0,91.0,48,64.0,99.0,78.0,74.0,89.0,99,30,50,39.0,92.0,92.0,95.0,60.0,65.0,80.0,1,1,1,1,73
649,聯傑,半導體業,3094,51.0,51.0,51.0,63.0,57.0,95,94.0,80.0,46.0,24,71.0,68.0,92.0,66.0,48.0,85,29,49,42.0,98.0,24.0,74.0,82.0,82.0,51.0,1,1,1,1,63
650,景碩,半導體業,3189,39.0,40.0,40.0,83.0,43.0,21,29.0,22.0,62.0,98,86.0,27.0,26.0,49.0,80.0,32,28,47,54.0,56.0,25.0,22.0,25.0,23.0,64.0,1,1,1,1,45
651,虹冠電,半導體業,3257,53.0,53.0,46.0,71.0,27.0,93,92.0,91.0,55.0,23,98.0,96.0,94.0,95.0,54.0,84,27,96,96.0,89.0,26.0,97.0,90.0,88.0,61.0,1,1,1,1,72
652,京鼎,半導體業,3413,56.0,58.0,59.0,60.0,78.0,42,27.0,47.0,92.0,81,32.0,58.0,65.0,47.0,95.0,83,87,31,30.0,28.0,89.0,50.0,37.0,40.0,44.0,1,1,1,1,57
653,創意,半導體業,3443,94.0,94.0,91.0,27.0,48.0,92,90.0,66.0,76.0,96,46.0,56.0,54.0,61.0,61.0,56,94,46,60.0,59.0,27.0,64.0,92.0,86.0,93.0,1,1,1,1,69
654,聯鈞,半導體業,3450,26.0,20.0,24.0,94.0,85.0,28,21.0,54.0,52.0,22,97.0,59.0,53.0,84.0,49.0,66,26,45,46.0,86.0,28.0,54.0,64.0,64.0,43.0,1,1,1,1,52
655,晶相光,半導體業,3530,80.0,80.0,92.0,31.0,57.0,90,88.0,73.0,68.0,51,43.0,65.0,69.0,24.0,66.0,98,25,44,38.0,85.0,29.0,66.0,72.0,81.0,74.0,1,1,1,1,64
656,台勝科,半導體業,3532,45.0,45.0,48.0,66.0,31.0,89,87.0,26.0,87.0,45,55.0,31.0,29.0,20.0,25.0,28,24,43,66.0,48.0,30.0,61.0,22.0,26.0,25.0,1,1,1,1,44
657,敦泰,半導體業,3545,92.0,92.0,74.0,47.0,38.0,88,86.0,94.0,41.0,79,96.0,63.0,79.0,57.0,44.0,65,88,42,51.0,53.0,31.0,68.0,57.0,84.0,86.0,1,1,1,1,68
658,辛耘,半導體業,3583,41.0,42.0,43.0,76.0,65.0,40,31.0,44.0,44.0,78,36.0,46.0,52.0,58.0,50.0,33,23,35,36.0,18.0,32.0,48.0,52.0,49.0,26.0,1,1,1,1,44
659,通嘉,半導體業,3588,68.0,66.0,65.0,49.0,51.0,47,28.0,83.0,58.0,21,70.0,70.0,89.0,65.0,58.0,93,99,99,99.0,62.0,55.0,72.0,89.0,85.0,71.0,1,1,1,1,68
660,瑞鼎,半導體業,3592,98.0,98.0,98.0,19.0,41.0,86,83.0,75.0,48.0,62,94.0,55.0,75.0,91.0,81.0,87,51,88,87.0,50.0,34.0,79.0,58.0,68.0,75.0,1,1,1,1,71
661,世芯-KY,半導體業,3661,72.0,72.0,72.0,51.0,86.0,85,82.0,99.0,67.0,76,93.0,74.0,96.0,54.0,46.0,88,22,82,82.0,91.0,54.0,94.0,96.0,90.0,88.0,1,1,1,1,76
662,達能,半導體業,3686,50.0,50.0,37.0,73.0,57.0,84,81.0,97.0,93.0,19,92.0,98.0,99.0,75.0,55.0,97,21,72,37.0,95.0,37.0,83.0,99.0,99.0,91.0,1,1,1,1,72
663,日月光投控,半導體業,3711,99.0,99.0,44.0,77.0,97.0,18,80.0,19.0,71.0,95,31.0,22.0,19.0,18.0,79.0,19,20,66,72.0,42.0,56.0,19.0,19.0,19.0,22.0,1,1,1,1,49
664,新唐,半導體業,4919,67.0,71.0,73.0,53.0,49.0,41,41.0,42.0,36.0,74,91.0,26.0,40.0,39.0,41.0,23,85,70,71.0,39.0,86.0,33.0,46.0,41.0,19.0,1,1,1,1,52
665,凌通,半導體業,4952,77.0,77.0,82.0,28.0,58.0,81,78.0,78.0,63.0,33,90.0,69.0,84.0,96.0,69.0,90,49,69,43.0,90.0,77.0,93.0,62.0,77.0,62.0,1,1,1,1,71
666,天鈺,半導體業,4961,85.0,85.0,93.0,26.0,59.0,80,76.0,77.0,83.0,73,89.0,95.0,83.0,92.0,86.0,91,50,29,27.0,35.0,79.0,80.0,54.0,60.0,67.0,1,1,1,1,70
667,十銓,半導體業,4967,24.0,25.0,26.0,93.0,94.0,79,51.0,84.0,79.0,29,88.0,81.0,82.0,72.0,51.0,92,56,30,28.0,74.0,80.0,62.0,83.0,78.0,55.0,1,1,1,1,64
668,立積,半導體業,4968,55.0,52.0,58.0,62.0,62.0,78,79.0,81.0,70.0,99,87.0,78.0,87.0,90.0,72.0,41,82,68,58.0,60.0,81.0,76.0,74.0,73.0,60.0,1,1,1,1,71
669,全訊,半導體業,5222,34.0,34.0,32.0,80.0,27.0,76,85.0,70.0,47.0,20,22.0,89.0,71.0,68.0,47.0,25,84,67,67.0,66.0,83.0,58.0,70.0,70.0,49.0,1,1,1,1,58
670,祥碩,半導體業,5269,90.0,90.0,85.0,33.0,45.0,52,93.0,87.0,35.0,59,85.0,75.0,88.0,44.0,28.0,81,71,98,98.0,34.0,84.0,96.0,55.0,75.0,27.0,1,1,1,1,68
671,界霖,半導體業,5285,20.0,22.0,19.0,95.0,96.0,30,18.0,51.0,81.0,63,44.0,80.0,56.0,27.0,21.0,67,70,97,97.0,71.0,76.0,41.0,80.0,54.0,73.0,1,1,1,1,58
672,松翰,半導體業,5471,63.0,64.0,70.0,43.0,56.0,82,52.0,86.0,96.0,80,72.0,82.0,85.0,71.0,59.0,45,69,95,95.0,61.0,96.0,77.0,84.0,95.0,92.0,1,1,1,1,75
673,盛群,半導體業,6202,61.0,61.0,56.0,42.0,72.0,83,55.0,67.0,57.0,82,27.0,64.0,72.0,79.0,67.0,31,67,63,63.0,97.0,85.0,56.0,41.0,80.0,72.0,1,1,1,1,64
674,力成,半導體業,6239,35.0,36.0,39.0,82.0,84.0,24,42.0,27.0,32.0,83,53.0,28.0,24.0,29.0,35.0,24,86,57,70.0,64.0,94.0,26.0,24.0,27.0,37.0,1,1,1,1,46
675,迅杰,半導體業,6243,70.0,70.0,57.0,58.0,33.0,50,19.0,95.0,72.0,85,84.0,86.0,97.0,55.0,22.0,80,66,94,94.0,41.0,82.0,92.0,98.0,91.0,82.0,1,1,1,1,71
676,矽格,半導體業,6257,37.0,37.0,35.0,85.0,73.0,27,32.0,45.0,39.0,25,83.0,47.0,35.0,59.0,34.0,58,73,93,93.0,46.0,78.0,51.0,47.0,50.0,50.0,1,1,1,1,53
677,同欣電,半導體業,6271,32.0,33.0,36.0,84.0,34.0,20,20.0,31.0,33.0,89,50.0,35.0,37.0,36.0,40.0,57,62,22,23.0,27.0,91.0,31.0,32.0,33.0,40.0,1,1,1,1,41
678,矽力*-KY,半導體業,6415,60.0,59.0,54.0,55.0,50.0,87,65.0,64.0,97.0,91,28.0,61.0,64.0,78.0,97.0,79,61,61,45.0,84.0,75.0,59.0,42.0,46.0,54.0,1,1,1,1,65
679,訊芯-KY,半導體業,6451,89.0,89.0,84.0,34.0,92.0,91,66.0,43.0,51.0,27,35.0,51.0,47.0,46.0,64.0,76,60,92,92.0,29.0,57.0,49.0,61.0,59.0,24.0,1,1,1,1,60
680,穎崴,半導體業,6515,54.0,55.0,53.0,65.0,74.0,51,39.0,68.0,54.0,54,21.0,62.0,63.0,69.0,53.0,55,92,87,91.0,88.0,73.0,53.0,34.0,39.0,33.0,1,1,1,1,59
681,捷敏-KY,半導體業,6525,88.0,88.0,83.0,35.0,99.0,34,36.0,49.0,90.0,28,33.0,97.0,41.0,98.0,92.0,46,89,24,25.0,55.0,58.0,36.0,31.0,35.0,85.0,1,1,1,1,59
682,愛普*,半導體業,6531,78.0,75.0,78.0,39.0,89.0,94,67.0,88.0,80.0,65,82.0,83.0,95.0,51.0,85.0,75,90,28,31.0,96.0,74.0,90.0,94.0,97.0,95.0,1,1,1,1,77
683,晶心科,半導體業,6533,46.0,46.0,87.0,30.0,44.0,74,69.0,89.0,86.0,56,81.0,87.0,93.0,50.0,20.0,74,58,84,86.0,24.0,59.0,89.0,97.0,96.0,94.0,1,1,1,1,69
684,易華電,半導體業,6552,18.0,18.0,18.0,99.0,79.0,57,70.0,41.0,95.0,30,37.0,50.0,50.0,99.0,99.0,73,57,81,73.0,54.0,60.0,28.0,53.0,36.0,96.0,1,1,1,1,59
685,虹揚-KY,半導體業,6573,59.0,60.0,60.0,64.0,98.0,58,71.0,53.0,65.0,57,29.0,76.0,55.0,62.0,87.0,50,91,19,20.0,51.0,61.0,45.0,85.0,58.0,78.0,1,1,1,1,60
686,芯鼎,半導體業,6695,62.0,63.0,63.0,54.0,35.0,59,72.0,92.0,75.0,31,80.0,91.0,91.0,93.0,19.0,49,54,65,59.0,38.0,90.0,88.0,91.0,92.0,87.0,1,1,1,1,68
687,力智,半導體業,6719,79.0,81.0,79.0,37.0,61.0,53,73.0,79.0,74.0,88,79.0,93.0,81.0,94.0,75.0,48,53,75,80.0,37.0,62.0,87.0,86.0,83.0,79.0,1,1,1,1,73
688,威鋒電子,半導體業,6756,83.0,83.0,86.0,36.0,53.0,67,89.0,82.0,77.0,60,78.0,52.0,57.0,56.0,77.0,72,63,59,44.0,69.0,63.0,86.0,87.0,94.0,83.0,1,1,1,1,70
689,力積電,半導體業,6770,69.0,69.0,66.0,50.0,35.0,49,50.0,21.0,34.0,94,77.0,23.0,21.0,31.0,39.0,30,95,73,78.0,47.0,64.0,24.0,21.0,22.0,58.0,1,1,1,1,50
690,采鈺,半導體業,6789,48.0,48.0,55.0,68.0,63.0,68,57.0,48.0,42.0,37,19.0,32.0,46.0,38.0,96.0,94,74,21,19.0,70.0,65.0,27.0,33.0,31.0,31.0,1,1,1,1,49
691,來頡,半導體業,6799,86.0,86.0,67.0,46.0,61.0,70,56.0,96.0,84.0,64,76.0,88.0,98.0,53.0,88.0,69,55,79,76.0,65.0,66.0,85.0,93.0,93.0,89.0,1,1,1,1,76
692,錼創科技-KY創,半導體業,6854,74.0,73.0,81.0,38.0,40.0,48,35.0,71.0,18.0,67,42.0,43.0,61.0,64.0,26.0,64,59,60,53.0,57.0,67.0,43.0,69.0,56.0,18.0,1,1,1,1,53
693,矽創,半導體業,8016,93.0,93.0,95.0,20.0,81.0,71,84.0,76.0,78.0,90,75.0,90.0,80.0,89.0,78.0,59,77,62,61.0,77.0,68.0,84.0,63.0,98.0,97.0,1,1,1,1,78
694,昇陽半導體,半導體業,8028,36.0,35.0,30.0,78.0,83.0,32,30.0,37.0,61.0,41,56.0,33.0,48.0,45.0,84.0,47,65,64,57.0,36.0,69.0,40.0,36.0,37.0,68.0,1,1,1,1,50
695,致新,半導體業,8081,84.0,84.0,90.0,25.0,70.0,72,91.0,72.0,66.0,68,74.0,71.0,76.0,76.0,74.0,68,64,25,21.0,31.0,99.0,78.0,78.0,76.0,69.0,1,1,1,1,68
696,華東,半導體業,8110,25.0,27.0,25.0,92.0,86.0,44,44.0,33.0,98.0,43,49.0,39.0,32.0,32.0,98.0,38,78,58,62.0,23.0,70.0,82.0,38.0,43.0,98.0,1,1,1,1,54
697,福懋科,半導體業,8131,22.0,24.0,22.0,90.0,36.0,73,61.0,32.0,23.0,58,51.0,37.0,30.0,37.0,27.0,22,68,71,69.0,30.0,71.0,46.0,44.0,45.0,46.0,1,1,1,1,45
698,南茂,半導體業,8150,42.0,41.0,41.0,75.0,64.0,33,45.0,29.0,26.0,69,73.0,34.0,28.0,34.0,29.0,37,97,26,26.0,63.0,72.0,32.0,40.0,29.0,41.0,1,1,1,1,45
699,富鼎,半導體業,8261,81.0,79.0,76.0,48.0,56.0,45,26.0,85.0,43.0,55,95.0,84.0,90.0,52.0,42.0,86,72,48,47.0,79.0,33.0,81.0,88.0,87.0,53.0,1,1,1,1,65
700,宇瞻,半導體業,8271,49.0,49.0,50.0,70.0,90.0,31,24.0,74.0,94.0,53,69.0,85.0,70.0,70.0,71.0,54,19,56,56.0,49.0,18.0,55.0,68.0,66.0,99.0,1,1,1,1,60
701,金寶,其他電子業,2312,87.0,87.0,89.0,29.0,77.0,59,51.0,23.0,31.0,65,27.0,23.0,25.0,23.0,47.0,23,21,47,49.0,99.0,51.0,23.0,25.0,25.0,39.0,1,1,1,1,46
702,鴻海,其他電子業,2317,95.0,95.0,99.0,21.0,67.0,21,59.0,21.0,29.0,91,25.0,21.0,21.0,25.0,59.0,53,99,37,45.0,29.0,81.0,21.0,21.0,21.0,37.0,1,1,1,1,48
703,鴻準,其他電子業,2354,93.0,91.0,97.0,23.0,27.0,69,65.0,27.0,27.0,23,63.0,27.0,23.0,27.0,37.0,99,51,95,81.0,67.0,79.0,25.0,33.0,31.0,43.0,1,1,1,1,53
704,所羅門,其他電子業,2359,49.0,51.0,59.0,63.0,29.0,25,25.0,63.0,47.0,25,61.0,53.0,45.0,53.0,49.0,45,83,53,61.0,93.0,25.0,51.0,69.0,57.0,69.0,1,1,1,1,52
705,致茂,其他電子業,2360,79.0,79.0,87.0,33.0,49.0,55,69.0,35.0,95.0,95,59.0,41.0,39.0,71.0,95.0,67,49,93,85.0,69.0,27.0,41.0,41.0,37.0,63.0,1,1,1,1,62
706,震旦行,其他電子業,2373,33.0,23.0,39.0,81.0,55.0,73,71.0,41.0,89.0,75,57.0,35.0,59.0,73.0,93.0,71,47,39,37.0,73.0,29.0,95.0,43.0,41.0,99.0,1,1,1,1,59
707,云辰,其他電子業,2390,43.0,41.0,33.0,69.0,61.0,75,73.0,61.0,43.0,27,55.0,67.0,65.0,65.0,53.0,73,45,41,39.0,87.0,31.0,53.0,73.0,75.0,71.0,1,1,1,1,57
708,漢唐,其他電子業,2404,85.0,85.0,93.0,25.0,53.0,33,41.0,95.0,83.0,29,53.0,59.0,81.0,47.0,87.0,57,25,43,43.0,75.0,83.0,73.0,83.0,63.0,93.0,1,1,1,1,63
709,固緯,其他電子業,2423,63.0,63.0,69.0,53.0,63.0,79,77.0,55.0,37.0,81,47.0,81.0,61.0,81.0,67.0,37,43,57,63.0,35.0,33.0,61.0,67.0,73.0,53.0,1,1,1,1,60
710,互盛電,其他電子業,2433,31.0,27.0,35.0,79.0,37.0,81,63.0,91.0,99.0,79,49.0,51.0,97.0,49.0,97.0,75,41,59,57.0,37.0,35.0,71.0,81.0,55.0,97.0,1,1,1,1,63
711,敦吉,其他電子業,2459,75.0,75.0,73.0,45.0,27.0,83,81.0,71.0,69.0,31,45.0,87.0,93.0,79.0,81.0,33,81,85,93.0,77.0,89.0,65.0,89.0,97.0,79.0,1,1,1,1,72
712,光群雷,其他電子業,2461,45.0,45.0,47.0,75.0,83.0,39,23.0,53.0,35.0,33,43.0,97.0,55.0,77.0,57.0,69,39,29,25.0,65.0,37.0,47.0,63.0,59.0,59.0,1,1,1,1,52
713,盟立,其他電子業,2464,61.0,59.0,75.0,51.0,43.0,53,57.0,57.0,45.0,35,41.0,65.0,51.0,57.0,61.0,43,37,63,69.0,33.0,87.0,59.0,79.0,65.0,73.0,1,1,1,1,57
714,可成,其他電子業,2474,25.0,29.0,31.0,89.0,85.0,27,55.0,25.0,23.0,99,39.0,25.0,27.0,91.0,33.0,79,35,99,97.0,71.0,91.0,33.0,27.0,27.0,23.0,1,1,1,1,51
715,美隆電,其他電子業,2477,21.0,25.0,27.0,93.0,41.0,43,29.0,75.0,97.0,37,37.0,83.0,83.0,45.0,99.0,29,33,51,73.0,61.0,93.0,67.0,71.0,77.0,77.0,1,1,1,1,59
716,連宇,其他電子業,2482,47.0,49.0,43.0,85.0,89.0,93,85.0,73.0,67.0,39,65.0,85.0,77.0,83.0,79.0,81,31,77,99.0,41.0,97.0,83.0,99.0,99.0,81.0,1,1,1,1,74
717,漢平,其他電子業,2488,59.0,61.0,49.0,77.0,93.0,57,37.0,67.0,55.0,41,51.0,89.0,87.0,85.0,75.0,21,29,79,77.0,85.0,39.0,57.0,85.0,83.0,83.0,1,1,1,1,65
718,隆銘綠能,其他電子業,3018,37.0,35.0,45.0,71.0,31.0,97,89.0,49.0,49.0,43,69.0,77.0,71.0,95.0,39.0,61,23,33,29.0,39.0,95.0,55.0,75.0,81.0,31.0,1,1,1,1,57
719,德律,其他電子業,3030,81.0,81.0,81.0,35.0,45.0,37,39.0,47.0,41.0,73,71.0,93.0,57.0,63.0,65.0,35,27,69,67.0,47.0,41.0,89.0,47.0,49.0,49.0,1,1,1,1,57
720,科風,其他電子業,3043,23.0,21.0,21.0,99.0,69.0,99,99.0,51.0,93.0,45,99.0,75.0,73.0,97.0,43.0,97,53,45,35.0,21.0,77.0,39.0,31.0,71.0,33.0,1,1,1,1,60
721,昇貿,其他電子業,3305,39.0,39.0,37.0,91.0,79.0,65,95.0,45.0,91.0,51,75.0,69.0,67.0,99.0,35.0,39,89,71,71.0,43.0,45.0,75.0,57.0,67.0,25.0,1,1,1,1,62
722,柏騰,其他電子業,3518,53.0,53.0,51.0,57.0,71.0,95,97.0,33.0,39.0,47,31.0,31.0,31.0,89.0,23.0,41,55,87,89.0,27.0,47.0,29.0,35.0,33.0,29.0,1,1,1,1,51
723,碩天,其他電子業,3617,83.0,83.0,79.0,37.0,91.0,91,83.0,65.0,57.0,49,77.0,61.0,79.0,87.0,71.0,85,75,73,55.0,45.0,49.0,93.0,77.0,79.0,75.0,1,1,1,1,72
724,貿聯-KY,其他電子業,3665,35.0,37.0,29.0,87.0,95.0,23,47.0,29.0,33.0,97,29.0,29.0,29.0,59.0,21.0,87,59,75,51.0,49.0,23.0,27.0,29.0,29.0,47.0,1,1,1,1,46
725,東科-KY,其他電子業,5225,69.0,67.0,63.0,55.0,73.0,89,61.0,31.0,25.0,61,33.0,33.0,35.0,55.0,45.0,89,95,97,79.0,97.0,53.0,45.0,37.0,35.0,45.0,1,1,1,1,59
726,亞翔,其他電子業,6139,67.0,69.0,55.0,73.0,59.0,45,45.0,83.0,79.0,67,79.0,63.0,95.0,29.0,89.0,65,63,65,59.0,23.0,99.0,77.0,93.0,85.0,95.0,1,1,1,1,69
727,帆宣,其他電子業,6196,91.0,93.0,95.0,27.0,57.0,87,91.0,37.0,65.0,77,21.0,55.0,41.0,69.0,63.0,31,65,35,47.0,79.0,73.0,43.0,45.0,43.0,85.0,1,1,1,1,61
728,亞弘電,其他電子業,6201,27.0,31.0,23.0,95.0,35.0,49,43.0,97.0,75.0,69,81.0,95.0,63.0,37.0,51.0,91,67,67,53.0,95.0,71.0,79.0,95.0,69.0,65.0,1,1,1,1,65
729,和椿,其他電子業,6215,57.0,57.0,71.0,47.0,33.0,41,21.0,93.0,71.0,71,83.0,99.0,85.0,39.0,73.0,93,69,81,83.0,51.0,85.0,85.0,87.0,91.0,87.0,1,1,1,1,70
730,淳安,其他電子業,6283,71.0,73.0,61.0,49.0,97.0,85,87.0,87.0,77.0,63,85.0,73.0,91.0,31.0,77.0,47,71,23,21.0,63.0,69.0,35.0,65.0,87.0,91.0,1,1,1,1,67
731,旭隼,其他電子業,6409,99.0,99.0,85.0,39.0,87.0,29,53.0,99.0,81.0,93,87.0,49.0,33.0,21.0,27.0,59,93,31,31.0,25.0,55.0,49.0,39.0,39.0,27.0,1,1,1,1,57
732,迅得,其他電子業,6438,51.0,55.0,67.0,61.0,39.0,77,79.0,69.0,59.0,85,89.0,47.0,75.0,75.0,69.0,49,73,61,65.0,91.0,67.0,97.0,49.0,51.0,61.0,1,1,1,1,66
733,興能高,其他電子業,6558,73.0,71.0,57.0,67.0,99.0,71,75.0,85.0,51.0,53,91.0,37.0,43.0,33.0,29.0,51,77,27,33.0,89.0,65.0,31.0,55.0,45.0,35.0,1,1,1,1,58
734,洋基工程,其他電子業,6691,97.0,97.0,91.0,31.0,47.0,35,33.0,89.0,73.0,83,93.0,45.0,99.0,43.0,85.0,95,79,89,91.0,55.0,63.0,91.0,59.0,89.0,89.0,1,1,1,1,74
735,旭暉應材,其他電子業,6698,29.0,33.0,25.0,97.0,81.0,51,31.0,39.0,87.0,59,23.0,79.0,49.0,93.0,91.0,55,91,21,23.0,57.0,61.0,87.0,23.0,23.0,57.0,1,1,1,1,55
736,安普新,其他電子業,6743,65.0,65.0,65.0,59.0,65.0,61,35.0,77.0,53.0,57,95.0,39.0,47.0,51.0,31.0,27,97,55,75.0,31.0,75.0,37.0,53.0,47.0,41.0,1,1,1,1,56
737,汎銓,其他電子業,6830,77.0,77.0,83.0,41.0,89.0,67,67.0,59.0,21.0,87,97.0,57.0,53.0,61.0,25.0,25,87,91,95.0,83.0,59.0,63.0,91.0,93.0,21.0,1,1,1,1,67
738,尖點,其他電子業,8021,41.0,43.0,41.0,83.0,75.0,31,27.0,43.0,85.0,89,35.0,43.0,37.0,67.0,83.0,63,85,49,41.0,81.0,57.0,99.0,51.0,53.0,67.0,1,1,1,1,59
739,無敵,其他電子業,8201,55.0,47.0,53.0,65.0,51.0,63,93.0,81.0,63.0,55,73.0,91.0,69.0,35.0,41.0,83,61,83,87.0,59.0,43.0,69.0,97.0,95.0,51.0,1,1,1,1,67
